Time [s],Packet ID,MOSI,MISO
2.119261280000000,0,\xFF,\x04
2.119264900000000,0,\xFF,\0
2.119268540000000,0,\xFF,\x06
2.119272160000000,0,\xFF,\n
2.119275800000000,0,\xFF,\xCA
2.119279420000000,0,\xFF,\xCA
2.119283040000000,0,\xFF,\x81
2.119286680000000,0,\xFF,\0
2.119290300000000,0,\xFF,\0
2.119293940000000,0,\xFF,\0
2.119297560000000,0,\xFF,\x7F
2.119301200000000,0,\xFF,\xAF
2.119304820000000,0,\xFF,;
2.119308460000000,0,\xFF,\0
2.119312080000000,0,\xFF,\0
2.119315700000000,0,\xFF,\0
2.119319340000000,0,\xFF,\0
2.119322960000000,0,\xFF,\0
2.119326600000000,0,\xFF,\0
2.119330220000000,0,\xFF,\0
2.119333860000000,0,\xFF,\0
2.119337480000000,0,\xFF,\0
2.119341100000000,0,\xFF,\0
2.119344740000000,0,\xFF,\0
2.119348360000000,0,\xFF,\0
2.119352000000000,0,\xFF,\0
2.119355620000000,0,\xFF,\0
2.119359260000000,0,\xFF,\0
2.119362880000000,0,\xFF,\0
2.119366520000000,0,\xFF,\0
2.119370140000000,0,\xFF,\0
2.119373760000000,0,\xFF,\0
2.119377400000000,0,\xFF,\0
2.119381020000000,0,\xFF,\0
2.119384660000000,0,\xFF,\0
2.119388280000000,0,\xFF,\0
2.119391920000000,0,\xFF,\0
2.119395540000000,0,\xFF,\0
2.119399180000000,0,\xFF,\0
2.119402800000000,0,\xFF,\0
2.119406420000000,0,\xFF,\0
2.119410060000000,0,\xFF,\0
2.119413680000000,0,\xFF,\0
2.119417320000000,0,\xFF,\0
2.119420940000000,0,\xFF,\0
2.119424580000000,0,\xFF,\0
2.119433020000000,0,\xFF,\0
2.119436640000000,0,\xFF,\0
2.119440280000000,0,\xFF,\0
2.119443900000000,0,\xFF,\0
2.119447540000000,0,\xFF,\0
2.119451160000000,0,\xFF,\0
2.119454800000000,0,\xFF,\0
2.119458420000000,0,\xFF,\0
2.119462040000000,0,\xFF,\0
2.119465680000000,0,\xFF,\0
2.119469300000000,0,\xFF,\0
2.119472940000000,0,\xFF,\0
2.119476560000000,0,\xFF,\0
2.119480200000000,0,\xFF,\0
2.119483820000000,0,\xFF,\0
2.119487460000000,0,\xFF,\0
2.119491080000000,0,\xFF,U
2.119494700000000,0,\xFF,\xAA
2.119500340000000,0,\xFF,\
2.119504460000000,0,\xFF,\xD8
2.119541880000000,0,\xFF,\xFF
2.119546020000000,0,Q,\xFF
2.119567780000000,0,\0,\xFF
2.119578540000000,0,\x01,\xFF
2.119585800000000,0,\x02,\xFF
2.119589560000000,0,\0,\xFF
2.119593240000000,0,\xFF,\xFF
2.119596440000000,0,\xFF,\xFF
2.119600140000000,0,\xFF,\0
2.119606380000000,0,\xFF,\xFF
2.119611320000000,0,\xFF,\xFF
2.119616280000000,0,\xFF,\xFF
2.119621220000000,0,\xFF,\xFF
2.119626160000000,0,\xFF,\xFF
2.119631100000000,0,\xFF,\xFF
2.119636040000000,0,\xFF,\xFF
2.119640980000000,0,\xFF,\xFF
2.119645920000000,0,\xFF,\xFF
2.119650880000000,0,\xFF,\xFF
2.119655820000000,0,\xFF,\xFF
2.119660760000000,0,\xFF,\xFF
2.119665700000000,0,\xFF,\xFF
2.119670640000000,0,\xFF,\xFF
2.119675580000000,0,\xFF,\xFF
2.119680520000000,0,\xFF,\xFF
2.119685460000000,0,\xFF,\xFF
2.119690420000000,0,\xFF,\xFF
2.119695360000000,0,\xFF,\xFF
2.119700300000000,0,\xFF,\xFF
2.119705240000000,0,\xFF,\xFF
2.119710180000000,0,\xFF,\xFF
2.119715120000000,0,\xFF,\xFF
2.119720060000000,0,\xFF,\xFF
2.119725020000000,0,\xFF,\xFF
2.119729960000000,0,\xFF,\xFF
2.119734900000000,0,\xFF,\xFF
2.119739840000000,0,\xFF,\xFF
2.119744780000000,0,\xFF,\xFF
2.119749720000000,0,\xFF,\xFF
2.119754660000000,0,\xFF,\xFF
2.119759600000000,0,\xFF,\xFF
2.119764560000000,0,\xFF,\xFF
2.119769500000000,0,\xFF,\xFF
2.119774440000000,0,\xFF,\xFF
2.119779380000000,0,\xFF,\xFF
2.119784320000000,0,\xFF,\xFF
2.119789260000000,0,\xFF,\xFF
2.119794200000000,0,\xFF,\xFF
2.119799160000000,0,\xFF,\xFF
2.119804100000000,0,\xFF,\xFF
2.119809040000000,0,\xFF,\xFF
2.119813980000000,0,\xFF,\xFF
2.119818920000000,0,\xFF,\xFF
2.119823860000000,0,\xFF,\xFF
2.119828800000000,0,\xFF,\xFF
2.119833740000000,0,\xFF,\xFF
2.119838700000000,0,\xFF,\xFF
2.119843640000000,0,\xFF,\xFF
2.119848580000000,0,\xFF,\xFF
2.119853520000000,0,\xFF,\xFF
2.119858460000000,0,\xFF,\xFF
2.119863400000000,0,\xFF,\xFF
2.119868340000000,0,\xFF,\xFF
2.119873300000000,0,\xFF,\xFF
2.119878240000000,0,\xFF,\xFF
2.119883180000000,0,\xFF,\xFF
2.119888120000000,0,\xFF,\xFF
2.119893060000000,0,\xFF,\xFF
2.119898000000000,0,\xFF,\xFF
2.119902940000000,0,\xFF,\xFF
2.119907880000000,0,\xFF,\xFF
2.119912840000000,0,\xFF,\xFF
2.119917780000000,0,\xFF,\xFF
2.119922720000000,0,\xFF,\xFF
2.119927660000000,0,\xFF,\xFF
2.119932600000000,0,\xFF,\xFF
2.119937540000000,0,\xFF,\xFF
2.119942480000000,0,\xFF,\xFF
2.119947440000000,0,\xFF,\xFF
2.119952380000000,0,\xFF,\xFF
2.119957320000000,0,\xFF,\xFF
2.119962260000000,0,\xFF,\xFF
2.119967200000000,0,\xFF,\xFF
2.119972140000000,0,\xFF,\xFF
2.119977080000000,0,\xFF,\xFF
2.119982020000000,0,\xFF,\xFF
2.119986980000000,0,\xFF,\xFF
2.119991920000000,0,\xFF,\xFF
2.119996860000000,0,\xFF,\xFF
2.120001800000000,0,\xFF,\xFF
2.120006740000000,0,\xFF,\xFF
2.120011680000000,0,\xFF,\xFF
2.120016620000000,0,\xFF,\xFF
2.120021580000000,0,\xFF,\xFF
2.120026520000000,0,\xFF,\xFF
2.120031460000000,0,\xFF,\xFF
2.120036400000000,0,\xFF,\xFF
2.120041340000000,0,\xFF,\xFF
2.120046280000000,0,\xFF,\xFF
2.120051220000000,0,\xFF,\xFF
2.120056160000000,0,\xFF,\xFF
2.120061120000000,0,\xFF,\xFF
2.120066060000000,0,\xFF,\xFF
2.120071000000000,0,\xFF,\xFF
2.120075940000000,0,\xFF,\xFF
2.120080880000000,0,\xFF,\xFF
2.120085820000000,0,\xFF,\xFF
2.120090760000000,0,\xFF,\xFF
2.120095720000000,0,\xFF,\xFF
2.120100660000000,0,\xFF,\xFF
2.120105600000000,0,\xFF,\xFF
2.120110540000000,0,\xFF,\xFF
2.120115480000000,0,\xFF,\xFF
2.120120420000000,0,\xFF,\xFF
2.120125360000000,0,\xFF,\xFF
2.120130300000000,0,\xFF,\xFF
2.120135260000000,0,\xFF,\xFF
2.120140200000000,0,\xFF,\xFF
2.120145140000000,0,\xFF,\xFF
2.120150080000000,0,\xFF,\xFF
2.120155020000000,0,\xFF,\xFF
2.120159960000000,0,\xFF,\xFF
2.120164900000000,0,\xFF,\xFF
2.120169860000000,0,\xFF,\xFF
2.120174800000000,0,\xFF,\xFF
2.120179740000000,0,\xFF,\xFE
2.120184420000000,0,\xFF,\xEB
2.120188060000000,0,\xFF,<
2.120191680000000,0,\xFF,\x90
2.120195320000000,0,\xFF,M
2.120198940000000,0,\xFF,S
2.120202580000000,0,\xFF,D
2.120206200000000,0,\xFF,O
2.120209840000000,0,\xFF,S
2.120213460000000,0,\xFF,5
2.120217080000000,0,\xFF,.
2.120220720000000,0,\xFF,0
2.120224340000000,0,\xFF,\0
2.120227980000000,0,\xFF,\x02
2.120231600000000,0,\xFF,@
2.120235240000000,0,\xFF,\x02
2.120238860000000,0,\xFF,\0
2.120242480000000,0,\xFF,\x02
2.120246120000000,0,\xFF,\0
2.120249740000000,0,\xFF,\x02
2.120253380000000,0,\xFF,\0
2.120257000000000,0,\xFF,\0
2.120260640000000,0,\xFF,\xF8
2.120264260000000,0,\xFF,\xEF
2.120267900000000,0,\xFF,\0
2.120271520000000,0,\xFF,?
2.120275140000000,0,\xFF,\0
2.120278780000000,0,\xFF,\xFF
2.120282400000000,0,\xFF,\0
2.120286040000000,0,\xFF,\x81
2.120289660000000,0,\xFF,\0
2.120293300000000,0,\xFF,\0
2.120296920000000,0,\xFF,\0
2.120300540000000,0,\xFF,\x7F
2.120304180000000,0,\xFF,\xAF
2.120307800000000,0,\xFF,;
2.120311440000000,0,\xFF,\0
2.120315060000000,0,\xFF,\x80
2.120318700000000,0,\xFF,\0
2.120322320000000,0,\xFF,)
2.120325960000000,0,\xFF,J
2.120329580000000,0,\xFF,\x04
2.120333200000000,0,\xFF,\xD0
2.120336840000000,0,\xFF,\x06
2.120340460000000,0,\xFF,N
2.120344100000000,0,\xFF,O
2.120347720000000,0,\xFF, 
2.120351360000000,0,\xFF,N
2.120354980000000,0,\xFF,A
2.120358620000000,0,\xFF,M
2.120362240000000,0,\xFF,E
2.120365860000000,0,\xFF, 
2.120369500000000,0,\xFF, 
2.120373120000000,0,\xFF, 
2.120376760000000,0,\xFF, 
2.120380380000000,0,\xFF,F
2.120384020000000,0,\xFF,A
2.120387640000000,0,\xFF,T
2.120391280000000,0,\xFF,1
2.120394900000000,0,\xFF,6
2.120398520000000,0,\xFF, 
2.120402160000000,0,\xFF, 
2.120405780000000,0,\xFF, 
2.120409420000000,0,\xFF,3
2.120413040000000,0,\xFF,\xC9
2.120416680000000,0,\xFF,\x8E
2.120420300000000,0,\xFF,\xD1
2.120423920000000,0,\xFF,\xBC
2.120427560000000,0,\xFF,\xF0
2.120431180000000,0,\xFF,{
2.120434820000000,0,\xFF,\x8E
2.120438440000000,0,\xFF,\xD9
2.120442080000000,0,\xFF,\xB8
2.120445700000000,0,\xFF,\0
2.120449340000000,0,\xFF, 
2.120458020000000,0,\xFF,\x8E
2.120461660000000,0,\xFF,\xC0
2.120465280000000,0,\xFF,\xFC
2.120468920000000,0,\xFF,\xBD
2.120472540000000,0,\xFF,\0
2.120476180000000,0,\xFF,|
2.120479800000000,0,\xFF,8
2.120483420000000,0,\xFF,N
2.120487060000000,0,\xFF,$
2.120490680000000,0,\xFF,}
2.120494320000000,0,\xFF,$
2.120497940000000,0,\xFF,\x8B
2.120501580000000,0,\xFF,\xC1
2.120505200000000,0,\xFF,\x99
2.120508820000000,0,\xFF,\xE8
2.120512460000000,0,\xFF,<
2.120516080000000,0,\xFF,\x01
2.120519720000000,0,\xFF,r
2.120523340000000,0,\xFF,\x1C
2.120526980000000,0,\xFF,\x83
2.120530600000000,0,\xFF,\xEB
2.120534240000000,0,\xFF,:
2.120537860000000,0,\xFF,f
2.120541480000000,0,\xFF,\xA1
2.120545120000000,0,\xFF,\x1C
2.120548740000000,0,\xFF,|
2.120552380000000,0,\xFF,&
2.120556000000000,0,\xFF,f
2.120559640000000,0,\xFF,;
2.120563260000000,0,\xFF,\x07
2.120566900000000,0,\xFF,&
2.120570520000000,0,\xFF,\x8A
2.120574140000000,0,\xFF,W
2.120577780000000,0,\xFF,\xFC
2.120581400000000,0,\xFF,u
2.120585040000000,0,\xFF,\x06
2.120588660000000,0,\xFF,\x80
2.120592300000000,0,\xFF,\xCA
2.120603740000000,0,\xFF,\x02
2.120607380000000,0,\xFF,\x88
2.120611000000000,0,\xFF,V
2.120614620000000,0,\xFF,\x02
2.120618260000000,0,\xFF,\x80
2.120621880000000,0,\xFF,\xC3
2.120625520000000,0,\xFF,\x10
2.120629140000000,0,\xFF,s
2.120632780000000,0,\xFF,\xEB
2.120636400000000,0,\xFF,3
2.120640020000000,0,\xFF,\xC9
2.120643660000000,0,\xFF,\x8A
2.120647280000000,0,\xFF,F
2.120650920000000,0,\xFF,\x10
2.120654540000000,0,\xFF,\x98
2.120658180000000,0,\xFF,\xF7
2.120661800000000,0,\xFF,f
2.120665440000000,0,\xFF,\x16
2.120669060000000,0,\xFF,\x03
2.120672680000000,0,\xFF,F
2.120676320000000,0,\xFF,\x1C
2.120679940000000,0,\xFF,\x13
2.120683580000000,0,\xFF,V
2.120687200000000,0,\xFF,\x1E
2.120690840000000,0,\xFF,\x03
2.120694460000000,0,\xFF,F
2.120698080000000,0,\xFF,\x0E
2.120701720000000,0,\xFF,\x13
2.120705340000000,0,\xFF,\xD1
2.120708980000000,0,\xFF,\x8B
2.120712600000000,0,\xFF,v
2.120716240000000,0,\xFF,\x11
2.120719860000000,0,\xFF,`
2.120723500000000,0,\xFF,\x89
2.120727120000000,0,\xFF,F
2.120730740000000,0,\xFF,\xFC
2.120734380000000,0,\xFF,\x89
2.120738000000000,0,\xFF,V
2.120741640000000,0,\xFF,\xFE
2.120745260000000,0,\xFF,\xB8
2.120748900000000,0,\xFF, 
2.120752520000000,0,\xFF,\0
2.120756160000000,0,\xFF,\xF7
2.120759780000000,0,\xFF,\xE6
2.120763400000000,0,\xFF,\x8B
2.120767040000000,0,\xFF,^
2.120770660000000,0,\xFF,\x0B
2.120774300000000,0,\xFF,\x03
2.120777920000000,0,\xFF,\xC3
2.120781560000000,0,\xFF,H
2.120785180000000,0,\xFF,\xF7
2.120788820000000,0,\xFF,\xF3
2.120792440000000,0,\xFF,\x01
2.120796060000000,0,\xFF,F
2.120799700000000,0,\xFF,\xFC
2.120803320000000,0,\xFF,\x11
2.120806960000000,0,\xFF,N
2.120810580000000,0,\xFF,\xFE
2.120814220000000,0,\xFF,a
2.120817840000000,0,\xFF,\xBF
2.120821460000000,0,\xFF,\0
2.120825100000000,0,\xFF,\0
2.120828720000000,0,\xFF,\xE8
2.120832360000000,0,\xFF,\xE6
2.120835980000000,0,\xFF,\0
2.120839620000000,0,\xFF,r
2.120843240000000,0,\xFF,9
2.120846880000000,0,\xFF,&
2.120850500000000,0,\xFF,8
2.120854120000000,0,\xFF,-
2.120857760000000,0,\xFF,t
2.120861380000000,0,\xFF,\x17
2.120865020000000,0,\xFF,`
2.120868640000000,0,\xFF,\xB1
2.120872280000000,0,\xFF,\x0B
2.120875900000000,0,\xFF,\xBE
2.120879520000000,0,\xFF,\xA1
2.120883160000000,0,\xFF,}
2.120886780000000,0,\xFF,\xF3
2.120890420000000,0,\xFF,\xA6
2.120894040000000,0,\xFF,a
2.120897680000000,0,\xFF,t
2.120901300000000,0,\xFF,2
2.120904940000000,0,\xFF,N
2.120908560000000,0,\xFF,t
2.120912180000000,0,\xFF,\t
2.120915820000000,0,\xFF,\x83
2.120919440000000,0,\xFF,\xC7
2.120923080000000,0,\xFF, 
2.120926700000000,0,\xFF,;
2.120930340000000,0,\xFF,\xFB
2.120933960000000,0,\xFF,r
2.120937600000000,0,\xFF,\xE6
2.120941220000000,0,\xFF,\xEB
2.120944840000000,0,\xFF,\xDC
2.120948480000000,0,\xFF,\xA0
2.120952100000000,0,\xFF,\xFB
2.120955740000000,0,\xFF,}
2.120959360000000,0,\xFF,\xB4
2.120963000000000,0,\xFF,}
2.120966620000000,0,\xFF,\x8B
2.120970240000000,0,\xFF,\xF0
2.120973880000000,0,\xFF,\xAC
2.120977500000000,0,\xFF,\x98
2.120981140000000,0,\xFF,@
2.120984760000000,0,\xFF,t
2.120988400000000,0,\xFF,\x0C
2.120992020000000,0,\xFF,H
2.120995660000000,0,\xFF,t
2.120999280000000,0,\xFF,\x13
2.121002900000000,0,\xFF,\xB4
2.121006540000000,0,\xFF,\x0E
2.121010160000000,0,\xFF,\xBB
2.121013800000000,0,\xFF,\x07
2.121017420000000,0,\xFF,\0
2.121021060000000,0,\xFF,\xCD
2.121024680000000,0,\xFF,\x10
2.121028320000000,0,\xFF,\xEB
2.121031940000000,0,\xFF,\xEF
2.121035560000000,0,\xFF,\xA0
2.121039200000000,0,\xFF,\xFD
2.121042820000000,0,\xFF,}
2.121046460000000,0,\xFF,\xEB
2.121050080000000,0,\xFF,\xE6
2.121053720000000,0,\xFF,\xA0
2.121057340000000,0,\xFF,\xFC
2.121060960000000,0,\xFF,}
2.121064600000000,0,\xFF,\xEB
2.121068220000000,0,\xFF,\xE1
2.121071860000000,0,\xFF,\xCD
2.121075480000000,0,\xFF,\x16
2.121079120000000,0,\xFF,\xCD
2.121082740000000,0,\xFF,\x19
2.121086380000000,0,\xFF,&
2.121090000000000,0,\xFF,\x8B
2.121093620000000,0,\xFF,U
2.121097260000000,0,\xFF,\x1A
2.121100880000000,0,\xFF,R
2.121104520000000,0,\xFF,\xB0
2.121108140000000,0,\xFF,\x01
2.121111780000000,0,\xFF,\xBB
2.121115400000000,0,\xFF,\0
2.121119040000000,0,\xFF,\0
2.121122660000000,0,\xFF,\xE8
2.121126280000000,0,\xFF,;
2.121129920000000,0,\xFF,\0
2.121133540000000,0,\xFF,r
2.121137180000000,0,\xFF,\xE8
2.121140800000000,0,\xFF,[
2.121144440000000,0,\xFF,\x8A
2.121148060000000,0,\xFF,V
2.121151680000000,0,\xFF,$
2.121155320000000,0,\xFF,\xBE
2.121158940000000,0,\xFF,\x0B
2.121162580000000,0,\xFF,|
2.121166200000000,0,\xFF,\x8B
2.121169840000000,0,\xFF,\xFC
2.121173460000000,0,\xFF,\xC7
2.121177100000000,0,\xFF,F
2.121180720000000,0,\xFF,\xF0
2.121184340000000,0,\xFF,=
2.121187980000000,0,\xFF,}
2.121191600000000,0,\xFF,\xC7
2.121195240000000,0,\xFF,F
2.121198860000000,0,\xFF,\xF4
2.121202500000000,0,\xFF,)
2.121206120000000,0,\xFF,}
2.121209740000000,0,\xFF,\x8C
2.121213380000000,0,\xFF,\xD9
2.121217000000000,0,\xFF,\x89
2.121220640000000,0,\xFF,N
2.121224260000000,0,\xFF,\xF2
2.121227900000000,0,\xFF,\x89
2.121231520000000,0,\xFF,N
2.121235160000000,0,\xFF,\xF6
2.121238780000000,0,\xFF,\xC6
2.121242400000000,0,\xFF,\x06
2.121246040000000,0,\xFF,\x96
2.121249660000000,0,\xFF,}
2.121253300000000,0,\xFF,\xCB
2.121256920000000,0,\xFF,\xEA
2.121260560000000,0,\xFF,\x03
2.121264180000000,0,\xFF,\0
2.121267820000000,0,\xFF,\0
2.121271440000000,0,\xFF, 
2.121275060000000,0,\xFF,\x0F
2.121278700000000,0,\xFF,\xB6
2.121282320000000,0,\xFF,\xC8
2.121285960000000,0,\xFF,f
2.121289580000000,0,\xFF,\x8B
2.121293220000000,0,\xFF,F
2.121296840000000,0,\xFF,\xF8
2.121300460000000,0,\xFF,f
2.121304100000000,0,\xFF,\x03
2.121307720000000,0,\xFF,F
2.121311360000000,0,\xFF,\x1C
2.121314980000000,0,\xFF,f
2.121318620000000,0,\xFF,\x8B
2.121322240000000,0,\xFF,\xD0
2.121325880000000,0,\xFF,f
2.121329500000000,0,\xFF,\xC1
2.121333120000000,0,\xFF,\xEA
2.121336760000000,0,\xFF,\x10
2.121340380000000,0,\xFF,\xEB
2.121344020000000,0,\xFF,^
2.121347640000000,0,\xFF,\x0F
2.121351280000000,0,\xFF,\xB6
2.121354900000000,0,\xFF,\xC8
2.121358540000000,0,\xFF,J
2.121362160000000,0,\xFF,J
2.121365780000000,0,\xFF,\x8A
2.121369420000000,0,\xFF,F
2.121373040000000,0,\xFF,\r
2.121376680000000,0,\xFF,2
2.121380300000000,0,\xFF,\xE4
2.121383940000000,0,\xFF,\xF7
2.121387560000000,0,\xFF,\xE2
2.121391180000000,0,\xFF,\x03
2.121394820000000,0,\xFF,F
2.121398440000000,0,\xFF,\xFC
2.121402080000000,0,\xFF,\x13
2.121405700000000,0,\xFF,V
2.121409340000000,0,\xFF,\xFE
2.121412960000000,0,\xFF,\xEB
2.121416600000000,0,\xFF,J
2.121420220000000,0,\xFF,R
2.121423840000000,0,\xFF,P
2.121427480000000,0,\xFF,\x06
2.121431100000000,0,\xFF,S
2.121434740000000,0,\xFF,j
2.121438360000000,0,\xFF,\x01
2.121442000000000,0,\xFF,j
2.121445620000000,0,\xFF,\x10
2.121449260000000,0,\xFF,\x91
2.121452880000000,0,\xFF,\x8B
2.121456500000000,0,\xFF,F
2.121460140000000,0,\xFF,\x18
2.121463760000000,0,\xFF,\x96
2.121467400000000,0,\xFF,\x92
2.121471020000000,0,\xFF,3
2.121474660000000,0,\xFF,\xD2
2.121483100000000,0,\xFF,\xF7
2.121486720000000,0,\xFF,\xF6
2.121490360000000,0,\xFF,\x91
2.121493980000000,0,\xFF,\xF7
2.121497620000000,0,\xFF,\xF6
2.121501240000000,0,\xFF,B
2.121504880000000,0,\xFF,\x87
2.121508500000000,0,\xFF,\xCA
2.121512120000000,0,\xFF,\xF7
2.121515760000000,0,\xFF,v
2.121519380000000,0,\xFF,\x1A
2.121523020000000,0,\xFF,\x8A
2.121526640000000,0,\xFF,\xF2
2.121530280000000,0,\xFF,\x8A
2.121533900000000,0,\xFF,\xE8
2.121537540000000,0,\xFF,\xC0
2.121541160000000,0,\xFF,\xCC
2.121544780000000,0,\xFF,\x02
2.121548420000000,0,\xFF,\n
2.121552040000000,0,\xFF,\xCC
2.121555680000000,0,\xFF,\xB8
2.121559300000000,0,\xFF,\x01
2.121562940000000,0,\xFF,\x02
2.121566560000000,0,\xFF,\x80
2.121570180000000,0,\xFF,~
2.121573820000000,0,\xFF,\x02
2.121577440000000,0,\xFF,\x0E
2.121581080000000,0,\xFF,u
2.121584700000000,0,\xFF,\x04
2.121588340000000,0,\xFF,\xB4
2.121591960000000,0,\xFF,B
2.121595600000000,0,\xFF,\x8B
2.121599220000000,0,\xFF,\xF4
2.121602840000000,0,\xFF,\x8A
2.121606480000000,0,\xFF,V
2.121610100000000,0,\xFF,$
2.121613740000000,0,\xFF,\xCD
2.121617360000000,0,\xFF,\x13
2.121621000000000,0,\xFF,a
2.121624620000000,0,\xFF,a
2.121628260000000,0,\xFF,r
2.121631880000000,0,\xFF,\x0B
2.121635500000000,0,\xFF,@
2.121644960000000,0,\xFF,u
2.121648580000000,0,\xFF,\x01
2.121652220000000,0,\xFF,B
2.121655840000000,0,\xFF,\x03
2.121659480000000,0,\xFF,^
2.121663100000000,0,\xFF,\x0B
2.121666720000000,0,\xFF,I
2.121670360000000,0,\xFF,u
2.121673980000000,0,\xFF,\x06
2.121677620000000,0,\xFF,\xF8
2.121681240000000,0,\xFF,\xC3
2.121684880000000,0,\xFF,A
2.121688500000000,0,\xFF,\xBB
2.121692120000000,0,\xFF,\0
2.121695760000000,0,\xFF,\0
2.121699380000000,0,\xFF,`
2.121703020000000,0,\xFF,f
2.121706640000000,0,\xFF,j
2.121710280000000,0,\xFF,\0
2.121713900000000,0,\xFF,\xEB
2.121717540000000,0,\xFF,\xB0
2.121721160000000,0,\xFF,B
2.121724780000000,0,\xFF,O
2.121728420000000,0,\xFF,O
2.121732040000000,0,\xFF,T
2.121735680000000,0,\xFF,M
2.121739300000000,0,\xFF,G
2.121742940000000,0,\xFF,R
2.121746560000000,0,\xFF, 
2.121750180000000,0,\xFF, 
2.121753820000000,0,\xFF, 
2.121757440000000,0,\xFF, 
2.121761080000000,0,\xFF,\r
2.121764700000000,0,\xFF,\n
2.121768340000000,0,\xFF,R
2.121771960000000,0,\xFF,e
2.121775600000000,0,\xFF,m
2.121779220000000,0,\xFF,o
2.121782840000000,0,\xFF,v
2.121786480000000,0,\xFF,e
2.121790100000000,0,\xFF, 
2.121793740000000,0,\xFF,d
2.121797360000000,0,\xFF,i
2.121801000000000,0,\xFF,s
2.121804620000000,0,\xFF,k
2.121808260000000,0,\xFF,s
2.121811880000000,0,\xFF, 
2.121815500000000,0,\xFF,o
2.121819140000000,0,\xFF,r
2.121822760000000,0,\xFF, 
2.121826400000000,0,\xFF,o
2.121830020000000,0,\xFF,t
2.121833660000000,0,\xFF,h
2.121837280000000,0,\xFF,e
2.121840900000000,0,\xFF,r
2.121844540000000,0,\xFF, 
2.121848160000000,0,\xFF,m
2.121851800000000,0,\xFF,e
2.121855420000000,0,\xFF,d
2.121859060000000,0,\xFF,i
2.121862680000000,0,\xFF,a
2.121866320000000,0,\xFF,.
2.121869940000000,0,\xFF,\xFF
2.121873560000000,0,\xFF,\r
2.121877200000000,0,\xFF,\n
2.121880820000000,0,\xFF,D
2.121884460000000,0,\xFF,i
2.121888080000000,0,\xFF,s
2.121891720000000,0,\xFF,k
2.121895340000000,0,\xFF, 
2.121898980000000,0,\xFF,e
2.121902600000000,0,\xFF,r
2.121906220000000,0,\xFF,r
2.121909860000000,0,\xFF,o
2.121913480000000,0,\xFF,r
2.121917120000000,0,\xFF,\xFF
2.121920740000000,0,\xFF,\r
2.121924380000000,0,\xFF,\n
2.121928000000000,0,\xFF,P
2.121931620000000,0,\xFF,r
2.121935260000000,0,\xFF,e
2.121938880000000,0,\xFF,s
2.121942520000000,0,\xFF,s
2.121946140000000,0,\xFF, 
2.121949780000000,0,\xFF,a
2.121953400000000,0,\xFF,n
2.121957040000000,0,\xFF,y
2.121960660000000,0,\xFF, 
2.121964280000000,0,\xFF,k
2.121967920000000,0,\xFF,e
2.121971540000000,0,\xFF,y
2.121975180000000,0,\xFF, 
2.121978800000000,0,\xFF,t
2.121982440000000,0,\xFF,o
2.121986060000000,0,\xFF, 
2.121989700000000,0,\xFF,r
2.121993320000000,0,\xFF,e
2.121996940000000,0,\xFF,s
2.122000580000000,0,\xFF,t
2.122004200000000,0,\xFF,a
2.122007840000000,0,\xFF,r
2.122011460000000,0,\xFF,t
2.122015100000000,0,\xFF,\r
2.122018720000000,0,\xFF,\n
2.122022340000000,0,\xFF,\0
2.122025980000000,0,\xFF,\0
2.122029600000000,0,\xFF,\0
2.122033240000000,0,\xFF,\0
2.122036860000000,0,\xFF,\0
2.122040500000000,0,\xFF,\0
2.122044120000000,0,\xFF,\0
2.122047760000000,0,\xFF,\xAC
2.122051380000000,0,\xFF,\xCB
2.122055000000000,0,\xFF,\xD8
2.122058640000000,0,\xFF,U
2.122062260000000,0,\xFF,\xAA
2.122067900000000,0,\xFF,\x16
2.122072020000000,0,\xFF,\x02
2.122444980000000,0,\xFF,\xFF
2.122449100000000,0,Q,\xFF
2.122463060000000,0,\0,\xFF
2.122473820000000,0,\x04,\xFF
2.122481080000000,0,\xC2,\xFF
2.122484840000000,0,\0,\xFF
2.122488520000000,0,\xFF,\xFF
2.122491720000000,0,\xFF,\xFF
2.122495400000000,0,\xFF,\0
2.122507740000000,0,\xFF,\xFF
2.122512680000000,0,\xFF,\xFF
2.122517620000000,0,\xFF,\xFF
2.122522560000000,0,\xFF,\xFF
2.122527500000000,0,\xFF,\xFF
2.122532440000000,0,\xFF,\xFF
2.122537380000000,0,\xFF,\xFF
2.122542320000000,0,\xFF,\xFF
2.122547280000000,0,\xFF,\xFF
2.122552220000000,0,\xFF,\xFF
2.122557160000000,0,\xFF,\xFF
2.122562100000000,0,\xFF,\xFF
2.122567040000000,0,\xFF,\xFF
2.122571980000000,0,\xFF,\xFF
2.122576920000000,0,\xFF,\xFF
2.122581880000000,0,\xFF,\xFF
2.122586820000000,0,\xFF,\xFF
2.122591760000000,0,\xFF,\xFF
2.122596700000000,0,\xFF,\xFF
2.122601640000000,0,\xFF,\xFF
2.122606580000000,0,\xFF,\xFF
2.122611520000000,0,\xFF,\xFF
2.122616460000000,0,\xFF,\xFF
2.122621420000000,0,\xFF,\xFF
2.122626360000000,0,\xFF,\xFF
2.122631300000000,0,\xFF,\xFF
2.122636240000000,0,\xFF,\xFF
2.122641180000000,0,\xFF,\xFF
2.122646120000000,0,\xFF,\xFF
2.122651060000000,0,\xFF,\xFF
2.122656020000000,0,\xFF,\xFF
2.122660960000000,0,\xFF,\xFF
2.122665900000000,0,\xFF,\xFF
